user_id,group,month,amt,qty,n,unit_price
1,桌球場 @ 長佳機電工程大安運動中心暨和平籃球館營業所,2026-05,200.0,2.0,2,100.0
1,極致巧克力蛋糕 @ 貓啡因商行,2025-10,800.0,5.0,4,160.0
1,極致巧克力蛋糕 @ 貓啡因商行,2025-11,160.0,1.0,1,160.0
1,極致巧克力蛋糕 @ 貓啡因商行,2026-01,640.0,4.0,3,160.0
1,極選厚菠蘿 @ 統一聖娜多堡市站門市部,2025-09,117.0,3.0,3,39.0
1,極選厚菠蘿 @ 統一聖娜多堡市站門市部,2025-11,39.0,1.0,1,39.0
1,極選厚菠蘿 @ 統一聖娜多堡市站門市部,2025-12,78.0,2.0,2,39.0
1,極選厚菠蘿 @ 統一聖娜多堡市站門市部,2026-01,78.0,2.0,2,39.0
1,母傳原湯清燉牛肉 @ 吾時食清燉紅燒牛肉麵,2025-12,208.0,1.0,1,208.0
1,母傳原湯清燉牛肉 @ 吾時食清燉紅燒牛肉麵,2026-01,416.0,2.0,1,208.0
1,母傳原湯清燉牛肉 @ 吾時食清燉紅燒牛肉麵,2026-02,223.0,1.0,1,223.0
1,母傳原湯清燉牛肉 @ 吾時食清燉紅燒牛肉麵,2026-03,913.0,4.0,3,228.25
1,母傳原湯清燉牛肉 @ 吾時食清燉紅燒牛肉麵,2026-04,928.0,4.0,3,232.0
1,母傳原湯清燉牛肉 @ 吾時食清燉紅燒牛肉麵,2026-05,1066.0,4.0,3,266.5
1,油切蕎麥茶 @ 恆木茶行,2025-09,85.0,2.0,2,42.5
1,油切蕎麥茶 @ 恆木茶行,2025-10,50.0,1.0,1,50.0
1,油切蕎麥茶 @ 恆木茶行,2025-11,35.0,1.0,1,35.0
1,油切蕎麥茶 @ 恆木茶行,2026-04,40.0,1.0,1,40.0
1,涼拌豆干絲 @ 九南商行,2025-09,35.0,1.0,1,35.0
1,涼拌豆干絲 @ 九南商行,2025-10,35.0,1.0,1,35.0
1,涼拌豆干絲 @ 九南商行,2025-11,35.0,1.0,1,35.0
1,涼拌豆干絲 @ 九南商行,2026-02,35.0,1.0,1,35.0
1,涼拌豆干絲 @ 九南商行,2026-03,35.0,1.0,1,35.0
1,涼拌豆干絲 @ 九南商行,2026-04,70.0,2.0,2,35.0
1,清爽沙拉飯 @ 詠觀國際,2025-09,110.0,1.0,1,110.0
1,清爽沙拉飯 @ 詠觀國際,2025-12,330.0,3.0,3,110.0
1,清爽沙拉飯 @ 詠觀國際,2026-02,110.0,1.0,1,110.0
1,清爽沙拉飯 @ 詠觀國際,2026-03,330.0,3.0,3,110.0
1,清爽沙拉飯 @ 詠觀國際,2026-04,330.0,3.0,3,110.0
1,清爽沙拉飯 @ 詠觀國際,2026-05,480.0,4.0,4,120.0
1,炙燒乳酪蛋糕 @ 貓啡因商行,2025-09,320.0,2.0,2,160.0
1,炙燒乳酪蛋糕 @ 貓啡因商行,2025-11,320.0,2.0,2,160.0
1,炙燒乳酪蛋糕 @ 貓啡因商行,2025-12,160.0,1.0,1,160.0
1,炙燒乳酪蛋糕 @ 貓啡因商行,2026-01,160.0,1.0,1,160.0
1,烤雞(熟) @ 詠觀國際,2025-09,45.0,1.0,1,45.0
1,烤雞(熟) @ 詠觀國際,2025-12,135.0,3.0,3,45.0
1,烤雞(熟) @ 詠觀國際,2026-02,45.0,1.0,1,45.0
1,烤雞(熟) @ 詠觀國際,2026-03,135.0,3.0,3,45.0
1,烤雞(熟) @ 詠觀國際,2026-04,135.0,3.0,3,45.0
1,烤雞(熟) @ 詠觀國際,2026-05,180.0,4.0,4,45.0
1,熟食 @ 冠樺生活,2025-09,1230.0,13.0,13,94.61538461538461
1,熟食 @ 冠樺生活,2025-10,480.0,11.0,11,43.63636363636363
1,熟食 @ 冠樺生活,2025-11,1141.0,11.0,11,103.72727272727273
1,熟食 @ 冠樺生活,2025-12,1480.0,12.0,12,123.33333333333333
1,熟食 @ 冠樺生活,2026-01,1526.0,12.0,12,127.16666666666667
1,熟食 @ 冠樺生活,2026-02,360.0,9.0,9,40.0
1,熟食 @ 冠樺生活,2026-03,2612.0,16.0,16,163.25
1,熟食 @ 冠樺生活,2026-04,2665.0,21.0,21,126.9047619047619
1,熟食 @ 冠樺生活,2026-05,1898.0,9.0,9,210.88888888888889
1,燙青菜 @ 一娘子小吃店,2026-01,40.0,1.0,1,40.0
1,燙青菜 @ 一娘子小吃店,2026-02,40.0,1.0,1,40.0
1,燙青菜 @ 一娘子小吃店,2026-03,80.0,2.0,2,40.0
1,燙青菜 @ 一娘子小吃店,2026-04,40.0,1.0,1,40.0
1,燙青菜 @ 吾時食清燉紅燒牛肉麵,2026-01,43.0,1.0,1,43.0
1,燙青菜 @ 吾時食清燉紅燒牛肉麵,2026-02,73.0,1.0,1,73.0
1,燙青菜 @ 吾時食清燉紅燒牛肉麵,2026-03,219.0,3.0,3,73.0
1,燙青菜 @ 吾時食清燉紅燒牛肉麵,2026-04,219.0,3.0,3,73.0
1,燙青菜 @ 吾時食清燉紅燒牛肉麵,2026-05,219.0,3.0,3,73.0
1,牧香穀物鮮奶茶(l) @ 大仟飲料店,2025-12,70.0,1.0,1,70.0
1,牧香穀物鮮奶茶(l) @ 大仟飲料店,2026-01,140.0,2.0,2,70.0
1,牧香穀物鮮奶茶(l) @ 大仟飲料店,2026-02,70.0,1.0,1,70.0
1,牧香穀物鮮奶茶(l) @ 大仟飲料店,2026-03,70.0,1.0,1,70.0
1,白玉珍珠 / 無糖 / 微冰 @ 陌生人商行,2025-10,10.0,1.0,1,10.0
1,白玉珍珠 / 無糖 / 微冰 @ 陌生人商行,2025-11,10.0,1.0,1,10.0
1,白玉珍珠 / 無糖 / 微冰 @ 陌生人商行,2025-12,20.0,2.0,2,10.0
1,白玉珍珠 / 無糖 / 微冰 @ 陌生人商行,2026-03,10.0,1.0,1,10.0
1,白玉珍珠 / 無糖 / 微冰 @ 陌生人商行,2026-05,10.0,1.0,1,10.0
1,皮蛋乾麵 @ 一娘子小吃店,2025-12,100.0,1.0,1,100.0
1,皮蛋乾麵 @ 一娘子小吃店,2026-01,200.0,2.0,2,100.0
1,皮蛋乾麵 @ 一娘子小吃店,2026-02,180.0,2.0,2,90.0
1,皮蛋乾麵 @ 一娘子小吃店,2026-03,460.0,5.0,3,92.0
1,皮蛋乾麵 @ 一娘子小吃店,2026-04,200.0,2.0,2,100.0
1,糖心蛋(兩片) @ 九南商行,2025-09,90.0,3.0,3,30.0
1,糖心蛋(兩片) @ 九南商行,2025-10,30.0,1.0,1,30.0
1,糖心蛋(兩片) @ 九南商行,2026-01,60.0,2.0,2,30.0
1,糖心蛋(兩片) @ 九南商行,2026-02,30.0,1.0,1,30.0
1,糖心蛋(兩片) @ 九南商行,2026-03,60.0,2.0,2,30.0
1,糖心蛋(兩片) @ 九南商行,2026-04,60.0,2.0,2,30.0
1,紅茶 @ 貓啡因商行,2025-09,180.0,2.0,2,90.0
1,紅茶 @ 貓啡因商行,2025-10,360.0,4.0,4,90.0
1,紅茶 @ 貓啡因商行,2025-11,540.0,6.0,6,90.0
1,紅茶 @ 貓啡因商行,2025-12,360.0,4.0,4,90.0
1,紅茶 @ 貓啡因商行,2026-01,540.0,6.0,6,90.0
1,紅茶 @ 貓啡因商行,2026-03,180.0,2.0,2,90.0
1,紅茶 @ 貓啡因商行,2026-04,270.0,3.0,3,90.0
1,紅茶 @ 貓啡因商行,2026-05,360.0,4.0,3,90.0
1,美式冰咖啡(大) @ 統一超商台北市第一0二七,2026-01,360.0,8.0,8,45.0
1,美式冰咖啡(大) @ 統一超商台北市第一0二七,2026-02,135.0,3.0,3,45.0
1,美式冰咖啡(大) @ 統一超商台北市第一0二七,2026-04,45.0,1.0,1,45.0
1,美式冰咖啡(大) @ 統一超商台北市第一0二七,2026-05,180.0,4.0,3,45.0
1,芽香綠金萱(l) @ 大仟飲料店,2025-12,70.0,2.0,2,35.0
1,芽香綠金萱(l) @ 大仟飲料店,2026-01,70.0,2.0,2,35.0
1,芽香綠金萱(l) @ 大仟飲料店,2026-02,70.0,2.0,2,35.0
1,芽香綠金萱(l) @ 大仟飲料店,2026-03,105.0,3.0,3,35.0
1,芽香綠金萱(l) @ 陌生人商行,2025-11,35.0,1.0,1,35.0
1,芽香綠金萱(l) @ 陌生人商行,2025-12,70.0,2.0,2,35.0
1,芽香綠金萱(l) @ 陌生人商行,2026-03,175.0,5.0,5,35.0
1,芽香綠金萱(l) @ 陌生人商行,2026-04,105.0,3.0,3,35.0
1,芽香綠金萱(l) @ 陌生人商行,2026-05,105.0,3.0,3,35.0
1,草莓 @ 貓啡因商行,2025-10,320.0,2.0,2,160.0
1,草莓 @ 貓啡因商行,2025-11,480.0,3.0,3,160.0
1,草莓 @ 貓啡因商行,2025-12,160.0,1.0,1,160.0
1,草莓 @ 貓啡因商行,2026-01,320.0,2.0,2,160.0
1,超市餐飲其他 @ 遠東百貨板橋新站,2025-09,853.0,2.0,2,426.5
1,超市餐飲其他 @ 遠東百貨板橋新站,2025-10,644.0,2.0,2,322.0
1,超市餐飲其他 @ 遠東百貨板橋新站,2025-11,335.0,1.0,1,335.0
1,超市餐飲其他 @ 遠東百貨板橋新站,2025-12,466.0,1.0,1,466.0
1,超市餐飲其他 @ 遠東百貨板橋新站,2026-01,672.0,2.0,2,336.0
1,超級大麥海洋珍珠堡 @ 安心食品服務南港展館,2025-12,255.0,3.0,3,85.0
1,超級大麥海洋珍珠堡 @ 安心食品服務南港展館,2026-01,85.0,1.0,1,85.0
1,超級大麥海洋珍珠堡 @ 安心食品服務南港展館,2026-03,85.0,1.0,1,85.0
1,超級大麥海洋珍珠堡 @ 安心食品服務南港展館,2026-04,255.0,3.0,3,85.0
1,超級大麥海洋珍珠堡 @ 安心食品服務南港展館,2026-05,85.0,1.0,1,85.0
1,輕食咖啡廳 @ 冠樺生活,2025-09,260.0,2.0,2,130.0
1,輕食咖啡廳 @ 冠樺生活,2025-11,240.0,1.0,1,240.0
1,輕食咖啡廳 @ 冠樺生活,2025-12,670.0,3.0,3,223.33333333333334
1,輕食咖啡廳 @ 冠樺生活,2026-01,527.0,2.0,2,263.5
1,輕食咖啡廳 @ 冠樺生活,2026-03,204.0,1.0,1,204.0
1,輕食咖啡廳 @ 冠樺生活,2026-04,204.0,1.0,1,204.0
1,輕食咖啡廳 @ 冠樺生活,2026-05,235.0,1.0,1,235.0
1,配料 @ 九南商行,2025-09,45.0,3.0,3,15.0
1,配料 @ 九南商行,2025-10,15.0,1.0,1,15.0
1,配料 @ 九南商行,2025-11,30.0,2.0,2,15.0
1,配料 @ 九南商行,2026-01,60.0,2.0,2,30.0
1,配料 @ 九南商行,2026-02,15.0,1.0,1,15.0
1,配料 @ 九南商行,2026-03,30.0,2.0,2,15.0
1,配料 @ 九南商行,2026-04,30.0,2.0,2,15.0
1,酥脆雞塊 @ 貓啡因商行,2025-11,260.0,2.0,2,130.0
1,酥脆雞塊 @ 貓啡因商行,2025-12,130.0,1.0,1,130.0
1,酥脆雞塊 @ 貓啡因商行,2026-01,520.0,4.0,4,130.0
1,酥脆雞塊 @ 貓啡因商行,2026-03,130.0,1.0,1,130.0
1,重乳奶茶tp330 @ 全家便利商店台大二活門市部,2026-03,50.0,2.0,2,25.0
1,重乳奶茶tp330 @ 全家便利商店台大二活門市部,2026-04,50.0,2.0,2,25.0
1,重乳奶茶tp330 @ 全家便利商店台大二活門市部,2026-05,25.0,1.0,1,25.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2025-09,210.0,5.0,5,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2025-11,84.0,2.0,2,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2025-12,42.0,1.0,1,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2026-01,168.0,4.0,4,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2026-02,168.0,4.0,4,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2026-03,126.0,3.0,3,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2026-04,126.0,3.0,3,42.0
1,金塊香蒜-小單位 @ 統一聖娜多堡市站門市部,2026-05,84.0,2.0,2,42.0
1,金萱雙q @ 源湧商行,2025-09,50.0,1.0,1,50.0
1,金萱雙q @ 源湧商行,2025-10,200.0,4.0,4,50.0
1,金萱雙q @ 源湧商行,2025-11,200.0,4.0,4,50.0
1,金萱雙q @ 源湧商行,2025-12,200.0,4.0,4,50.0
1,金萱雙q @ 源湧商行,2026-01,100.0,2.0,2,50.0
1,金萱雙q @ 源湧商行,2026-02,150.0,3.0,2,50.0
1,金萱雙q @ 源湧商行,2026-03,100.0,2.0,2,50.0
1,金萱雙q @ 源湧商行,2026-04,150.0,3.0,3,50.0
1,金萱雙q @ 源湧商行,2026-05,250.0,5.0,5,50.0
1,韓式泡菜拉麵 @ 九南商行,2025-09,450.0,3.0,3,150.0
1,韓式泡菜拉麵 @ 九南商行,2025-10,150.0,1.0,1,150.0
1,韓式泡菜拉麵 @ 九南商行,2025-11,300.0,2.0,2,150.0
1,韓式泡菜拉麵 @ 九南商行,2026-01,300.0,2.0,2,150.0
1,韓式泡菜拉麵 @ 九南商行,2026-02,150.0,1.0,1,150.0
1,韓式泡菜拉麵 @ 九南商行,2026-03,300.0,2.0,2,150.0
1,韓式泡菜拉麵 @ 九南商行,2026-04,300.0,2.0,2,150.0
1,餐廳 @ 冠樺生活,2025-09,995.0,2.0,2,497.5
1,餐廳 @ 冠樺生活,2025-10,400.0,1.0,1,400.0
1,餐廳 @ 冠樺生活,2025-11,1390.0,2.0,2,695.0
1,餐廳 @ 冠樺生活,2025-12,2370.0,4.0,4,592.5
1,餐廳 @ 冠樺生活,2026-01,1220.0,2.0,2,610.0
1,餐廳 @ 冠樺生活,2026-02,675.0,1.0,1,675.0
1,餐廳 @ 冠樺生活,2026-03,500.0,1.0,1,500.0
1,餐廳 @ 冠樺生活,2026-05,1140.0,2.0,2,570.0
1,餐飲與食品(f&b) @ 潤泰旭展,2025-09,303.0,1.0,1,303.0
1,餐飲與食品(f&b) @ 潤泰旭展,2025-10,580.0,2.0,2,290.0
1,餐飲與食品(f&b) @ 潤泰旭展,2025-11,1043.0,2.0,2,521.5
1,餐飲與食品(f&b) @ 潤泰旭展,2025-12,4595.0,3.0,3,1531.6666666666667
1,餐飲與食品(f&b) @ 潤泰旭展,2026-03,3714.0,5.0,5,742.8
1,餐飲與食品(f&b) @ 潤泰旭展,2026-04,1977.0,3.0,3,659.0
1,餐飲與食品(f&b) @ 潤泰旭展,2026-05,368.0,2.0,2,184.0
1,餐飲費 @ 欣食旅 南港營業所,2025-11,550.0,3.0,3,183.33333333333334
1,餐飲費 @ 欣食旅 南港營業所,2026-02,530.0,1.0,1,530.0
1,餐飲費 @ 欣食旅 南港營業所,2026-03,130.0,1.0,1,130.0
1,餐飲費 @ 欣食旅 南港營業所,2026-04,130.0,1.0,1,130.0
1,體適能-全票 @ 頂尖運動行銷樹林營業所,2025-09,150.0,3.0,3,50.0
1,體適能-全票 @ 頂尖運動行銷樹林營業所,2025-12,50.0,1.0,1,50.0
1,體適能-全票 @ 頂尖運動行銷樹林營業所,2026-01,150.0,3.0,3,50.0
1,體適能-全票 @ 頂尖運動行銷樹林營業所,2026-02,50.0,1.0,1,50.0
1,體適能-全票 @ 頂尖運動行銷樹林營業所,2026-03,50.0,1.0,1,50.0
1,體適能-全票 @ 頂尖運動行銷樹林營業所,2026-05,50.0,1.0,1,50.0
1,黑蒜豚骨拉麵 @ 九南商行,2025-09,510.0,3.0,3,170.0
1,黑蒜豚骨拉麵 @ 九南商行,2025-10,170.0,1.0,1,170.0
1,黑蒜豚骨拉麵 @ 九南商行,2025-11,170.0,1.0,1,170.0
1,黑蒜豚骨拉麵 @ 九南商行,2026-01,340.0,2.0,2,170.0
1,黑蒜豚骨拉麵 @ 九南商行,2026-02,170.0,1.0,1,170.0
1,黑蒜豚骨拉麵 @ 九南商行,2026-03,340.0,2.0,2,170.0
1,黑蒜豚骨拉麵 @ 九南商行,2026-04,340.0,2.0,2,170.0
2,味丹多喝水 @ 全聯實業永和成功,2025-10,96.0,2.0,2,48.0
2,味丹多喝水 @ 全聯實業永和成功,2025-11,96.0,2.0,2,48.0
2,味丹多喝水 @ 全聯實業永和成功,2025-12,48.0,1.0,1,48.0
2,味丹多喝水 @ 全聯實業永和成功,2026-02,46.0,1.0,1,46.0
2,味丹多喝水 @ 全聯實業永和成功,2026-03,92.0,2.0,2,46.0
2,味丹多喝水 @ 全聯實業永和成功,2026-05,46.0,1.0,1,46.0
2,多喝水鹼性竹炭 @ 全聯實業永和成功,2025-10,215.0,5.0,5,43.0
2,多喝水鹼性竹炭 @ 全聯實業永和成功,2025-11,300.0,6.0,6,50.0
2,多喝水鹼性竹炭 @ 全聯實業永和成功,2025-12,300.0,6.0,6,50.0
2,多喝水鹼性竹炭 @ 全聯實業永和成功,2026-03,49.0,1.0,1,49.0
2,影印費 @ 飛捷廣告印刷公館,2025-10,106.0,5.0,5,21.2
2,影印費 @ 飛捷廣告印刷公館,2025-12,282.0,2.0,2,141.0
2,泰山淨之水 @ 全聯實業永和成功,2026-04,288.0,6.0,6,48.0
2,泰山淨之水 @ 全聯實業永和成功,2026-05,48.0,1.0,1,48.0
2,蕉滴滴 @ 全聯實業永和成功,2025-10,153.0,3.0,3,51.0
2,蕉滴滴 @ 全聯實業永和成功,2025-11,55.0,1.0,1,55.0
2,蕉滴滴 @ 全聯實業永和成功,2025-12,55.0,1.0,1,55.0
2,起司蛋堡 @ 傑洛國際台大店,2025-10,104.0,2.0,2,52.0
2,起司蛋堡 @ 傑洛國際台大店,2025-11,52.0,1.0,1,52.0
2,起司蛋堡 @ 傑洛國際台大店,2025-12,104.0,2.0,2,52.0
2,起司蛋堡 @ 傑洛國際台大店,2026-03,52.0,1.0,1,52.0
2,食品 @ 京站實業,2025-10,523.0,4.0,4,130.75
2,食品 @ 京站實業,2025-12,160.0,2.0,2,80.0
2,食品 @ 京站實業,2026-03,80.0,1.0,1,80.0
2,食品 @ 京站實業,2026-04,248.0,1.0,1,248.0
